FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
15.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,49.0,0.26666666666666666,1.0459290187891441,0.16344563802083334,2024-05-28_10_00_38_(13225)_sardine_input_(0).png,yes,yes
12.0,3.0,12.0,15.0,2.0,0.031315240083507306,28.0,27.0,0.25,1.0335917312661498,0.0898828125,2024-05-28_10_00_38_(13225)_sardine_input_(1).png,yes,yes
12.0,3.0,12.0,15.0,2.0,0.031315240083507306,28.0,29.0,0.25,1.046875,0.09948079427083334,2024-05-28_10_00_38_(13225)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.0334075723830735,33.0,38.0,0.21428571428571427,1.0295454545454545,0.11200520833333333,2024-06-04_10_39_52_(13453)_sardine_input_(0).png,yes,yes
13.0,3.0,13.0,15.0,2.0,0.0334075723830735,31.0,30.0,0.23076923076923078,1.0248138957816377,0.08841145833333333,2024-06-04_10_39_52_(13453)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.0334075723830735,33.0,35.0,0.21428571428571427,1.0282352941176471,0.10323893229166667,2024-06-04_10_39_52_(13453)_sardine_input_(2).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031315240083507306,32.0,29.0,0.21428571428571427,1.0267260579064588,0.09886067708333333,2024-06-04_10_40_07_(13454)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.031315240083507306,35.0,47.0,0.26666666666666666,1.0396659707724425,0.15756022135416667,2024-06-04_10_40_07_(13454)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031315240083507306,32.0,37.0,0.21428571428571427,1.0308370044052864,0.12384765625,2024-06-04_10_40_07_(13454)_sardine_input_(2).png,yes,yes
13.0,4.0,14.0,15.0,2.0,0.03138075313807531,32.0,28.0,0.3076923076923077,1.0462962962962963,0.09533528645833333,2024-06-04_10_40_23_(13455)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,39.0,0.2,1.0292275574112735,0.13208170572916667,2024-06-04_10_40_23_(13455)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,34.0,0.2,1.0251046025104602,0.11497395833333333,2024-06-04_10_40_23_(13455)_sardine_input_(2).png,yes,yes
13.0,5.0,15.0,15.0,2.0,0.03138075313807531,35.0,35.0,0.38461538461538464,1.0812641083521444,0.11826822916666667,2024-06-04_10_40_38_(13456)_sardine_input_(0).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.03138075313807531,32.0,34.0,0.23076923076923078,1.032036613272311,0.112900390625,2024-06-04_10_40_38_(13456)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,37.0,39.0,0.2,1.0313152400835073,0.13099934895833334,2024-06-04_10_40_38_(13456)_sardine_input_(2).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.03296703296703297,36.0,51.0,0.26666666666666666,1.0313152400835073,0.15415201822916666,2024-06-04_10_40_54_(13457)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.03296703296703297,34.0,30.0,0.21428571428571427,1.0303030303030303,0.09088216145833333,2024-06-04_10_40_54_(13457)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03296703296703297,37.0,37.0,0.2,1.0237068965517242,0.11341634114583334,2024-06-04_10_40_54_(13457)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03184713375796178,35.0,45.0,0.2,1.033402922755741,0.14641438802083334,2024-06-04_10_41_10_(13458)_sardine_input_(0).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.03184713375796178,33.0,30.0,0.23076923076923078,1.0345622119815667,0.0973486328125,2024-06-04_10_41_10_(13458)_sardine_input_(1).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.03184713375796178,33.0,31.0,0.23076923076923078,1.0275862068965518,0.10214029947916667,2024-06-04_10_41_10_(13458)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,42.0,0.2,1.0313152400835073,0.14120442708333333,2024-06-04_10_45_57_(13459)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,40.0,0.2,1.0292275574112735,0.13331868489583334,2024-06-04_10_45_57_(13459)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.03138075313807531,33.0,37.0,0.21428571428571427,1.0328947368421053,0.12456868489583334,2024-06-04_10_45_57_(13459)_sardine_input_(2).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.031446540880503145,34.0,45.0,0.2857142857142857,1.0406852248394005,0.15044759114583334,2024-06-04_10_46_14_(13460)_sardine_input_(0).png,yes,yes
13.0,2.0,13.0,15.0,2.0,0.031446540880503145,32.0,30.0,0.15384615384615385,1.0207852193995381,0.09936686197916667,2024-06-04_10_46_14_(13460)_sardine_input_(1).png,yes,yes
13.0,4.0,14.0,15.0,2.0,0.031446540880503145,33.0,31.0,0.3076923076923077,1.0436781609195402,0.1028564453125,2024-06-04_10_46_14_(13460)_sardine_input_(2).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.03138075313807531,33.0,40.0,0.21428571428571427,1.0328947368421053,0.13334147135416666,2024-06-04_10_46_27_(13461)_sardine_input_(0).png,yes,yes
12.0,3.0,12.0,15.0,1.0,0.03138075313807531,28.0,28.0,0.25,1.0336787564766838,0.09342936197916667,2024-06-04_10_46_27_(13461)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.03138075313807531,34.0,40.0,0.2,1.0251046025104602,0.13262858072916667,2024-06-04_10_46_27_(13461)_sardine_input_(2).png,yes,yes
13.0,3.0,13.0,15.0,1.0,0.03171247357293869,31.0,29.0,0.23076923076923078,1.0289855072463767,0.09388020833333334,2024-06-04_10_46_40_(13462)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.03171247357293869,34.0,30.0,0.21428571428571427,1.0224215246636772,0.09994954427083333,2024-06-04_10_46_40_(13462)_sardine_input_(1).png,yes,yes
13.0,2.0,14.0,15.0,1.0,0.03171247357293869,33.0,28.0,0.15384615384615385,1.0204545454545455,0.09066731770833333,2024-06-04_10_46_40_(13462)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.03138075313807531,34.0,39.0,0.21428571428571427,1.029598308668076,0.12922688802083335,2024-06-04_10_46_53_(13463)_sardine_input_(0).png,yes,yes
12.0,3.0,12.0,15.0,1.0,0.03138075313807531,29.0,28.0,0.25,1.0300751879699248,0.095205078125,2024-06-04_10_46_53_(13463)_sardine_input_(1).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.03138075313807531,32.0,32.0,0.23076923076923078,1.0271493212669682,0.10667154947916667,2024-06-04_10_46_53_(13463)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.031446540880503145,35.0,45.0,0.26666666666666666,1.0354906054279749,0.14882649739583334,2024-06-04_10_47_06_(13464)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031446540880503145,33.0,38.0,0.21428571428571427,1.0265486725663717,0.126611328125,2024-06-04_10_47_06_(13464)_sardine_input_(1).png,yes,yes
14.0,2.0,14.0,15.0,1.0,0.031446540880503145,34.0,26.0,0.14285714285714285,1.0200445434298442,0.08831217447916667,2024-06-04_10_47_06_(13464)_sardine_input_(2).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.03138075313807531,32.0,37.0,0.21428571428571427,1.030701754385965,0.12376302083333333,2024-06-04_10_47_18_(13465)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.03138075313807531,32.0,34.0,0.21428571428571427,1.0239651416122004,0.11544596354166667,2024-06-04_10_47_18_(13465)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.03138075313807531,35.0,46.0,0.26666666666666666,1.0459290187891441,0.15358723958333334,2024-06-04_10_47_18_(13465)_sardine_input_(2).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.03138075313807531,33.0,37.0,0.21428571428571427,1.0285087719298245,0.12418782552083334,2024-06-04_10_47_30_(13466)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.03138075313807531,34.0,40.0,0.21428571428571427,1.0298507462686568,0.13299967447916666,2024-06-04_10_47_30_(13466)_sardine_input_(1).png,yes,yes
13.0,3.0,13.0,15.0,1.0,0.03138075313807531,31.0,27.0,0.23076923076923078,1.0260663507109005,0.0906787109375,2024-06-04_10_47_30_(13466)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.031315240083507306,35.0,45.0,0.2,1.033402922755741,0.1522119140625,2024-06-04_10_47_44_(13467)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031315240083507306,33.0,37.0,0.21428571428571427,1.0256410256410255,0.1236572265625,2024-06-04_10_47_44_(13467)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031315240083507306,33.0,35.0,0.21428571428571427,1.026258205689278,0.11947591145833333,2024-06-04_10_47_44_(13467)_sardine_input_(2).png,yes,yes
13.0,2.0,13.0,15.0,1.0,0.031446540880503145,31.0,25.0,0.15384615384615385,1.0211267605633803,0.082646484375,2024-06-04_10_47_58_(13468)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031446540880503145,35.0,35.0,0.21428571428571427,1.0257510729613735,0.1166943359375,2024-06-04_10_47_58_(13468)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.031446540880503145,36.0,41.0,0.26666666666666666,1.0355648535564854,0.13572102864583332,2024-06-04_10_47_58_(13468)_sardine_input_(2).png,yes,yes
13.0,2.0,13.0,15.0,1.0,0.031315240083507306,30.0,30.0,0.15384615384615385,1.0232558139534884,0.100380859375,2024-06-04_10_48_11_(13469)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.031315240083507306,36.0,34.0,0.2,1.0271398747390397,0.11578287760416667,2024-06-04_10_48_11_(13469)_sardine_input_(1).png,yes,yes
13.0,2.0,14.0,15.0,1.0,0.031315240083507306,34.0,26.0,0.15384615384615385,1.0178970917225951,0.08681640625,2024-06-04_10_48_11_(13469)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.03138075313807531,36.0,51.0,0.26666666666666666,1.0418410041841004,0.17049153645833334,2024-06-04_10_48_26_(13470)_sardine_input_(0).png,yes,yes
13.0,3.0,13.0,15.0,1.0,0.03138075313807531,30.0,35.0,0.23076923076923078,1.030373831775701,0.11592610677083333,2024-06-04_10_48_26_(13470)_sardine_input_(1).png,yes,yes
14.0,2.0,14.0,15.0,1.0,0.03138075313807531,34.0,28.0,0.14285714285714285,1.0198237885462555,0.09390625,2024-06-04_10_48_26_(13470)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,41.0,0.2,1.0292275574112735,0.13714680989583333,2024-06-04_10_48_43_(13471)_sardine_input_(0).png,yes,yes
14.0,4.0,14.0,15.0,1.0,0.03138075313807531,35.0,27.0,0.2857142857142857,1.0513392857142858,0.09203287760416666,2024-06-04_10_48_43_(13471)_sardine_input_(1).png,yes,yes
12.0,3.0,13.0,15.0,1.0,0.03138075313807531,30.0,27.0,0.25,1.0314009661835748,0.09099446614583333,2024-06-04_10_48_43_(13471)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.031446540880503145,35.0,47.0,0.26666666666666666,1.0417536534446765,0.157958984375,2024-06-04_10_48_57_(13472)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.031446540880503145,34.0,39.0,0.2,1.0250521920668059,0.12966959635416667,2024-06-04_10_48_57_(13472)_sardine_input_(1).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.031446540880503145,32.0,30.0,0.23076923076923078,1.0248306997742664,0.10031575520833333,2024-06-04_10_48_57_(13472)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,42.0,0.2,1.0292275574112735,0.13943033854166667,2024-06-04_10_49_10_(13473)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,35.0,0.21428571428571427,1.0252631578947369,0.11857584635416667,2024-06-04_10_49_10_(13473)_sardine_input_(1).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.03138075313807531,32.0,34.0,0.23076923076923078,1.0292792792792793,0.11525553385416666,2024-06-04_10_49_10_(13473)_sardine_input_(2).png,yes,yes
,,,,,,,,,,,2024-06-11_09_43_52_(13475)_sardine_input.jpeg,yes,no
15.0,3.0,16.0,15.0,1.0,0.035046728971962614,36.0,38.0,0.2,1.0199556541019956,0.10109700520833333,2024-06-11_09_44_14_(13476)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.035046728971962614,34.0,36.0,0.21428571428571427,1.0286396181384247,0.095986328125,2024-06-11_09_44_14_(13476)_sardine_input_(1).png,yes,yes
15.0,4.0,16.0,15.0,1.0,0.035046728971962614,38.0,50.0,0.26666666666666666,1.0377777777777777,0.13265950520833333,2024-06-11_09_44_14_(13476)_sardine_input_(2).png,yes,yes
14.0,4.0,15.0,15.0,1.0,0.03205128205128205,34.0,47.0,0.2857142857142857,1.0367965367965368,0.15100423177083333,2024-06-11_09_44_33_(13477)_sardine_input_(0).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.03205128205128205,32.0,40.0,0.23076923076923078,1.0348837209302326,0.12754720052083332,2024-06-11_09_44_33_(13477)_sardine_input_(1).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.03205128205128205,31.0,36.0,0.23076923076923078,1.0348027842227379,0.115068359375,2024-06-11_09_44_33_(13477)_sardine_input_(2).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.03296703296703297,34.0,38.0,0.21428571428571427,1.028888888888889,0.11640950520833333,2024-06-11_09_44_55_(13478)_sardine_input_(0).png,yes,yes
15.0,3.0,16.0,15.0,2.0,0.03296703296703297,36.0,41.0,0.2,1.022964509394572,0.12388834635416666,2024-06-11_09_44_55_(13478)_sardine_input_(1).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.03296703296703297,34.0,35.0,0.21428571428571427,1.0247191011235954,0.1077783203125,2024-06-11_09_44_55_(13478)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031446540880503145,35.0,45.0,0.2,1.0313152400835073,0.1486181640625,2024-06-11_09_45_24_(13479)_sardine_input_(0).png,yes,yes
13.0,3.0,13.0,15.0,2.0,0.031446540880503145,31.0,35.0,0.23076923076923078,1.0305164319248827,0.1165771484375,2024-06-11_09_45_24_(13479)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031446540880503145,33.0,37.0,0.21428571428571427,1.0264900662251655,0.12396647135416666,2024-06-11_09_45_24_(13479)_sardine_input_(2).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.03138075313807531,33.0,32.0,0.21428571428571427,1.028322440087146,0.10728190104166667,2024-06-11_09_45_47_(13480)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,37.0,45.0,0.2,1.0334728033472804,0.15174479166666666,2024-06-11_09_45_47_(13480)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.03138075313807531,33.0,35.0,0.21428571428571427,1.0283842794759825,0.11608723958333333,2024-06-11_09_45_47_(13480)_sardine_input_(2).png,yes,yes
13.0,4.0,13.0,15.0,1.0,0.031512605042016806,32.0,28.0,0.3076923076923077,1.0472813238770686,0.0937353515625,2024-06-11_09_46_08_(13481)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031512605042016806,36.0,37.0,0.21428571428571427,1.0254237288135593,0.124423828125,2024-06-11_09_46_08_(13481)_sardine_input_(1).png,yes,yes
13.0,2.0,13.0,15.0,1.0,0.031512605042016806,31.0,23.0,0.15384615384615385,1.0163170163170163,0.077451171875,2024-06-11_09_46_08_(13481)_sardine_input_(2).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.03138075313807531,33.0,37.0,0.21428571428571427,1.0350109409190371,0.12490885416666667,2024-06-11_09_46_29_(13482)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.03138075313807531,37.0,44.0,0.26666666666666666,1.0417536534446765,0.14592936197916667,2024-06-11_09_46_29_(13482)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,38.0,0.2,1.0292887029288702,0.12569661458333334,2024-06-11_09_46_29_(13482)_sardine_input_(2).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.031315240083507306,31.0,34.0,0.23076923076923078,1.0272108843537415,0.11443684895833334,2024-06-11_09_47_15_(13483)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.031315240083507306,33.0,42.0,0.21428571428571427,1.032537960954447,0.13982421875,2024-06-11_09_47_15_(13483)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.031315240083507306,34.0,43.0,0.2,1.0292275574112735,0.1441748046875,2024-06-11_09_47_15_(13483)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,46.0,0.26666666666666666,1.033402922755741,0.155234375,2024-06-11_09_47_36_(13484)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,51.0,0.26666666666666666,1.0396659707724425,0.16964518229166667,2024-06-11_09_47_36_(13484)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,38.0,0.2,1.022964509394572,0.12570149739583333,2024-06-11_09_47_36_(13484)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031446540880503145,35.0,39.0,0.2,1.0250521920668059,0.13154134114583332,2024-06-11_09_47_53_(13485)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031446540880503145,33.0,37.0,0.21428571428571427,1.0258620689655173,0.124404296875,2024-06-11_09_47_53_(13485)_sardine_input_(1).png,yes,yes
15.0,5.0,15.0,15.0,2.0,0.031446540880503145,36.0,47.0,0.3333333333333333,1.0543933054393306,0.15611979166666667,2024-06-11_09_47_53_(13485)_sardine_input_(2).png,yes,yes
14.0,5.0,15.0,15.0,2.0,0.03138075313807531,35.0,47.0,0.35714285714285715,1.065217391304348,0.15775716145833332,2024-06-11_09_48_14_(13486)_sardine_input_(0).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.03138075313807531,31.0,37.0,0.23076923076923078,1.0390804597701149,0.124775390625,2024-06-11_09_48_14_(13486)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,45.0,0.2,1.0313807531380754,0.149287109375,2024-06-11_09_48_14_(13486)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.03138075313807531,35.0,48.0,0.26666666666666666,1.0376569037656904,0.16011881510416667,2024-06-11_09_48_30_(13487)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.03138075313807531,32.0,37.0,0.21428571428571427,1.032967032967033,0.12557942708333333,2024-06-11_09_48_30_(13487)_sardine_input_(1).png,yes,yes
13.0,3.0,13.0,15.0,1.0,0.03138075313807531,30.0,33.0,0.23076923076923078,1.0307328605200945,0.11236002604166667,2024-06-11_09_48_30_(13487)_sardine_input_(2).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.03138075313807531,31.0,37.0,0.23076923076923078,1.0319634703196348,0.12363606770833334,2024-06-11_09_48_43_(13488)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.03138075313807531,35.0,49.0,0.26666666666666666,1.0375782881002087,0.162353515625,2024-06-11_09_48_43_(13488)_sardine_input_(1).png,yes,yes
13.0,3.0,13.0,15.0,1.0,0.03138075313807531,30.0,33.0,0.23076923076923078,1.0301624129930393,0.11225423177083334,2024-06-11_09_48_43_(13488)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,43.0,0.2,1.033402922755741,0.14360026041666665,2024-06-11_09_48_57_(13489)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,40.0,0.2,1.0250521920668059,0.13230794270833332,2024-06-11_09_48_57_(13489)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.03138075313807531,35.0,41.0,0.2,1.0292275574112735,0.1355712890625,2024-06-11_09_48_57_(13489)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.031315240083507306,36.0,41.0,0.26666666666666666,1.0417536534446765,0.13625162760416668,2024-06-11_09_49_16_(13490)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.031315240083507306,36.0,42.0,0.21428571428571427,1.0313807531380754,0.1409228515625,2024-06-11_09_49_16_(13490)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.031315240083507306,35.0,44.0,0.26666666666666666,1.0354906054279749,0.14789876302083332,2024-06-11_09_49_16_(13490)_sardine_input_(2).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.033112582781456956,37.0,47.0,0.26666666666666666,1.0354906054279749,0.14210774739583334,2024-06-11_09_49_30_(13491)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.033112582781456956,35.0,44.0,0.26666666666666666,1.0342612419700214,0.13247721354166667,2024-06-11_09_49_30_(13491)_sardine_input_(1).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.033112582781456956,38.0,57.0,0.26666666666666666,1.0376569037656904,0.17137532552083334,2024-06-11_09_49_30_(13491)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.03289473684210526,36.0,34.0,0.26666666666666666,1.0350109409190371,0.10351888020833333,2024-06-11_09_49_45_(13492)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,1.0,0.03289473684210526,34.0,30.0,0.21428571428571427,1.0302325581395348,0.09182454427083334,2024-06-11_09_49_45_(13492)_sardine_input_(1).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.03289473684210526,35.0,34.0,0.21428571428571427,1.024390243902439,0.10516927083333333,2024-06-11_09_49_45_(13492)_sardine_input_(2).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.031446540880503145,35.0,46.0,0.2857142857142857,1.0568927789934355,0.15400553385416665,2024-06-11_09_50_05_(13493)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031446540880503145,34.0,36.0,0.21428571428571427,1.0281995661605206,0.1207177734375,2024-06-11_09_50_05_(13493)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031446540880503145,33.0,44.0,0.21428571428571427,1.033112582781457,0.14665201822916665,2024-06-11_09_50_05_(13493)_sardine_input_(2).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.031446540880503145,32.0,36.0,0.23076923076923078,1.0364464692482915,0.12169596354166666,2024-06-11_09_50_19_(13494)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.031446540880503145,36.0,43.0,0.26666666666666666,1.048016701461378,0.14177734375,2024-06-11_09_50_19_(13494)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.031446540880503145,35.0,42.0,0.2,1.0313152400835073,0.14119303385416668,2024-06-11_09_50_19_(13494)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,1.0,0.031446540880503145,35.0,47.0,0.26666666666666666,1.0375782881002087,0.15698893229166666,2024-06-11_09_50_45_(13495)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.031446540880503145,34.0,42.0,0.2,1.0292887029288702,0.138955078125,2024-06-11_09_50_45_(13495)_sardine_input_(1).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.031446540880503145,32.0,34.0,0.23076923076923078,1.0247747747747749,0.1119921875,2024-06-11_09_50_45_(13495)_sardine_input_(2).png,yes,yes
15.0,5.0,15.0,15.0,2.0,0.031315240083507306,36.0,55.0,0.3333333333333333,1.0563674321503131,0.18537434895833332,2024-06-11_09_50_57_(13496)_sardine_input_(0).png,yes,yes
14.0,4.0,14.0,15.0,2.0,0.031315240083507306,33.0,43.0,0.2857142857142857,1.0443458980044347,0.14414713541666666,2024-06-11_09_50_57_(13496)_sardine_input_(1).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.031315240083507306,34.0,44.0,0.2857142857142857,1.0364025695931478,0.14636555989583333,2024-06-11_09_50_57_(13496)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.031315240083507306,35.0,49.0,0.26666666666666666,1.0396659707724425,0.164892578125,2024-06-11_09_51_09_(13497)_sardine_input_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031315240083507306,32.0,34.0,0.21428571428571427,1.0265486725663717,0.1140869140625,2024-06-11_09_51_09_(13497)_sardine_input_(1).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.031315240083507306,32.0,40.0,0.21428571428571427,1.0355555555555556,0.13511393229166666,2024-06-11_09_51_09_(13497)_sardine_input_(2).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.03125,32.0,34.0,0.23076923076923078,1.0337078651685394,0.11404296875,2024-06-11_09_51_24_(13498)_sardine_input_(0).png,yes,yes
14.0,5.0,15.0,15.0,2.0,0.03125,37.0,48.0,0.35714285714285715,1.0542797494780793,0.1628857421875,2024-06-11_09_51_24_(13498)_sardine_input_(1).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.03125,34.0,40.0,0.21428571428571427,1.033402922755741,0.1363037109375,2024-06-11_09_51_24_(13498)_sardine_input_(2).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,52.0,0.2857142857142857,1.0460251046025104,0.17345703125,2024-06-11_09_51_37_(13499)_sardine_input_(0).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.031315240083507306,36.0,50.0,0.26666666666666666,1.0375782881002087,0.16639322916666666,2024-06-11_09_51_37_(13499)_sardine_input_(1).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.031315240083507306,32.0,37.0,0.23076923076923078,1.0361990950226245,0.12371419270833334,2024-06-11_09_51_37_(13499)_sardine_input_(2).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.031512605042016806,35.0,44.0,0.26666666666666666,1.0481171548117154,0.14664225260416666,2024-06-11_09_51_49_(13500)_sardine_input_(0).png,yes,yes
15.0,5.0,16.0,15.0,2.0,0.031512605042016806,37.0,42.0,0.3333333333333333,1.0648535564853556,0.1382177734375,2024-06-11_09_51_49_(13500)_sardine_input_(1).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.031512605042016806,33.0,37.0,0.21428571428571427,1.0277777777777777,0.12357747395833334,2024-06-11_09_51_49_(13500)_sardine_input_(2).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.031315240083507306,35.0,43.0,0.2,1.033402922755741,0.14395833333333333,2024-06-11_09_52_02_(13501)_sardine_input_(0).png,yes,yes
