FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
17,3,17,15,2,0.007253384912959381,44,43,0.17647058823529413,1.0213657310431503,0.11487854166666667,20250123104639916_sardine_bad_(0).png,yes,yes
17,5,18,15,2,0.007253384912959381,42,41,0.29411764705882354,1.0474814203137903,0.10911840277777778,20250123104639916_sardine_bad_(1).png,yes,yes
16,4,17,15,2,0.007473841554559043,46,39,0.25,1.041894353369763,0.09778298611111111,20250123104653775_sardine_bad_(0).png,yes,yes
17,6,18,15,2,0.007473841554559043,43,43,0.35294117647058826,1.0625792811839323,0.10887840277777777,20250123104653775_sardine_bad_(1).png,yes,yes
16,6,17,15,3,0.007869884575026232,40,35,0.375,1.073658536585366,0.07969104166666667,20250123104709221_sardine_bad_(0).png,yes,yes
19,5,19,15,3,0.007869884575026232,47,49,0.2631578947368421,1.045886730053741,0.111045625,20250123104709221_sardine_bad_(1).png,yes,yes
13,3,14,15,3,0.007869884575026232,39,11,0.23076923076923078,1.0348902644907148,0.02485048611111111,20250123104709221_sardine_bad_(2).png,yes,yes
17,4,18,15,2,0.006802721088435374,42,37,0.23529411764705882,1.0337470907680373,0.11379034722222223,20250123104731509_sardine_bad_(0).png,yes,yes
17,4,17,15,2,0.006802721088435374,41,37,0.23529411764705882,1.0320128051220487,0.11210576388888889,20250123104731509_sardine_bad_(1).png,yes,yes
16,4,16,15,1,0.006297229219143577,40,37,0.25,1.0321830166731292,0.13030777777777777,20250123104749150_sardine_bad_(0).png,yes,yes
16,4,17,15,1,0.006297229219143577,41,39,0.25,1.037602382725242,0.13743604166666668,20250123104749150_sardine_bad_(1).png,yes,yes
14,3,14,15,2,0.007309941520467836,36,29,0.21428571428571427,1.0241813602015113,0.07763340277777778,20250123104803480_sardine_bad_(0).png,yes,yes
17,5,18,15,2,0.007309941520467836,43,40,0.29411764705882354,1.0506700167504188,0.10497361111111111,20250123104803480_sardine_bad_(1).png,yes,yes
13,3,14,15,1,0.0066166740185266875,37,28,0.23076923076923078,1.0407088122605364,0.09155444444444444,20250123104817767_sardine_bad_(0).png,yes,yes
18,3,19,15,1,0.0066166740185266875,46,41,0.16666666666666666,1.0220092296769614,0.13236333333333333,20250123104817767_sardine_bad_(1).png,yes,yes
16,3,16,15,2,0.0073964497041420114,42,34,0.1875,1.022851919561243,0.08833736111111111,20250123104833693_sardine_bad_(0).png,yes,yes
17,6,18,15,2,0.0073964497041420114,42,44,0.35294117647058826,1.0597576264103636,0.11262229166666667,20250123104833693_sardine_bad_(1).png,yes,yes
16,3,16,15,1,0.00684931506849315,40,36,0.1875,1.0259574468085106,0.10866319444444444,20250123104859386_sardine_bad_(0).png,yes,yes
17,5,18,15,1,0.00684931506849315,44,42,0.29411764705882354,1.0392380952380953,0.12616840277777777,20250123104859386_sardine_bad_(1).png,yes,yes
16,3,17,15,2,0.006989748369058714,41,38,0.1875,1.0226415094339623,0.10838895833333333,20250123104907889_sardine_bad_(0).png,yes,yes
16,3,17,15,2,0.006989748369058714,41,37,0.1875,1.0259522812892423,0.10757388888888889,20250123104907889_sardine_bad_(1).png,yes,yes
13,3,14,15,2,0.007042253521126761,35,28,0.23076923076923078,1.03886925795053,0.07993979166666666,20250123104918864_sardine_bad_(0).png,yes,yes
16,4,17,15,2,0.007042253521126761,43,41,0.25,1.0299704516673702,0.1149623611111111,20250123104918864_sardine_bad_(1).png,yes,yes
12,4,13,15,2,0.00764525993883792,32,26,0.3333333333333333,1.0531080265540134,0.062493125,20250123104940036_sardine_bad_(0).png,yes,yes
15,3,16,15,2,0.00764525993883792,39,35,0.2,1.0284749034749034,0.08374736111111111,20250123104940036_sardine_bad_(1).png,yes,yes
16,3,17,15,2,0.007035647279549718,42,40,0.1875,1.024634655532359,0.11358805555555555,20250123104951350_sardine_bad_(0).png,yes,yes
15,3,15,15,2,0.007035647279549718,40,33,0.2,1.0263516583371195,0.09499847222222223,20250123104951350_sardine_bad_(1).png,yes,yes
17,3,17,15,3,0.007492507492507493,44,43,0.17647058823529413,1.0245795601552394,0.10709076388888888,20250123105003292_sardine_bad_(0).png,yes,yes
18,3,18,15,3,0.007492507492507493,46,43,0.16666666666666666,1.0207382828701783,0.10697180555555555,20250123105003292_sardine_bad_(1).png,yes,yes
17,4,18,15,2,0.006622516556291391,45,46,0.23529411764705882,1.0269865067466266,0.14763270833333333,20250123105040203_sardine_bad_(0).png,yes,yes
17,4,17,15,2,0.006622516556291391,40,38,0.23529411764705882,1.0266666666666666,0.12348979166666667,20250123105040203_sardine_bad_(1).png,yes,yes
17,3,18,15,2,0.007411067193675889,46,46,0.17647058823529413,1.024441635061104,0.11653722222222222,20250123105251193_sardine_bad_(0).png,yes,yes
16,3,17,15,2,0.007411067193675889,41,39,0.1875,1.0265604249667994,0.0989792361111111,20250123105251193_sardine_bad_(1).png,yes,yes
12,2,13,15,2,0.007411067193675889,31,10,0.16666666666666666,1.011409013120365,0.026506319444444443,20250123105251193_sardine_bad_(2).png,yes,yes
15,4,16,15,2,0.006772009029345372,46,35,0.26666666666666666,1.0335171828595673,0.10845090277777777,20250123105304924_sardine_bad_(0).png,yes,yes
16,4,16,15,2,0.006772009029345372,40,33,0.25,1.0411764705882354,0.10158118055555555,20250123105304924_sardine_bad_(1).png,yes,yes
15,4,15,15,2,0.006880733944954129,37,32,0.26666666666666666,1.0439761795693998,0.09497,20250123105328507_sardine_bad_(0).png,yes,yes
14,4,14,15,2,0.006880733944954129,36,32,0.2857142857142857,1.0376549094375596,0.09533840277777778,20250123105328507_sardine_bad_(1).png,yes,yes
15,5,16,15,2,0.006887052341597796,39,33,0.3333333333333333,1.0504385964912282,0.09940243055555556,20250123105342118_sardine_bad_(0).png,yes,yes
17,4,17,15,2,0.006887052341597796,45,41,0.23529411764705882,1.0350737345555998,0.12173986111111111,20250123105342118_sardine_bad_(1).png,yes,yes
16,4,17,15,1,0.006663705019991115,41,39,0.25,1.0390879478827362,0.12392881944444445,20250123105400707_sardine_bad_(0).png,yes,yes
16,4,16,15,1,0.006663705019991115,41,35,0.25,1.0304777594728172,0.11245965277777778,20250123105400707_sardine_bad_(1).png,yes,yes
16,3,17,15,2,0.007183908045977011,42,40,0.1875,1.0231065468549423,0.10819173611111112,20250123105413342_sardine_bad_(0).png,yes,yes
17,3,18,15,2,0.007183908045977011,45,42,0.17647058823529413,1.0193704600484261,0.11388659722222222,20250123105413342_sardine_bad_(1).png,yes,yes
16,3,17,15,2,0.007183908045977011,42,40,0.1875,1.0231065468549423,0.10819173611111112,20250123105414173_sardine_bad_(0).png,yes,yes
17,3,18,15,2,0.007183908045977011,45,42,0.17647058823529413,1.0193704600484261,0.11388659722222222,20250123105414173_sardine_bad_(1).png,yes,yes
