FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
5,2,5,15,2,0.0078125,12,4,0.4,1.0754716981132075,0.010407708333333333,20250123103404972_sardine_good_(2).png,yes,yes
18,3,18,15,2,0.007331378299120235,45,48,0.16666666666666666,1.0206677265500794,0.12514805555555555,20250123103418543_sardine_good_(0).png,yes,yes
18,4,18,15,2,0.007331378299120235,44,48,0.2222222222222222,1.0267206477732793,0.12554291666666667,20250123103418543_sardine_good_(1).png,yes,yes
18,4,19,15,2,0.007006071929005138,47,51,0.2222222222222222,1.0243452600516414,0.14709534722222223,20250123103434269_sardine_good_(0).png,yes,yes
18,4,19,15,2,0.007006071929005138,43,52,0.2222222222222222,1.0269273330874216,0.14809763888888888,20250123103434269_sardine_good_(1).png,yes,yes
17,4,17,15,1,0.006648936170212766,43,43,0.23529411764705882,1.0269347496206374,0.13794208333333333,20250123103447276_sardine_good_(0).png,yes,yes
17,3,17,15,1,0.006648936170212766,42,43,0.17647058823529413,1.0197343453510437,0.13548284722222223,20250123103447276_sardine_good_(1).png,yes,yes
19,4,19,15,2,0.006967022758941012,45,46,0.21052631578947367,1.0283255647185372,0.13315791666666665,20250123103502053_sardine_good_(0).png,yes,yes
18,4,19,15,2,0.006967022758941012,46,44,0.2222222222222222,1.0274582560296845,0.1282479861111111,20250123103502053_sardine_good_(1).png,yes,yes
17,5,18,15,1,0.0075528700906344415,47,44,0.29411764705882354,1.0458947368421052,0.10863604166666667,20250123103515224_sardine_good_(0).png,yes,yes
18,4,19,15,1,0.0075528700906344415,45,44,0.2222222222222222,1.0253521126760563,0.10810388888888889,20250123103515224_sardine_good_(1).png,yes,yes
18,5,19,15,1,0.0068744271310724105,46,50,0.2777777777777778,1.0442831215970962,0.14934666666666666,20250123103528196_sardine_good_(0).png,yes,yes
18,4,19,15,1,0.0068744271310724105,45,52,0.2222222222222222,1.0275532696546656,0.15495930555555557,20250123103528196_sardine_good_(1).png,yes,yes
17,3,17,15,1,0.0069767441860465115,42,43,0.17647058823529413,1.0181602842479274,0.124125625,20250123103539456_sardine_good_(0).png,yes,yes
18,3,18,15,1,0.0069767441860465115,44,45,0.16666666666666666,1.019532746074301,0.13017166666666666,20250123103539456_sardine_good_(1).png,yes,yes
19,4,20,15,2,0.0064516129032258064,50,51,0.21052631578947367,1.0201298701298702,0.17186430555555557,20250123103604115_sardine_good_(0).png,yes,yes
18,4,19,15,2,0.0064516129032258064,49,48,0.2222222222222222,1.0317569899896444,0.16117590277777777,20250123103604115_sardine_good_(1).png,yes,yes
18,4,19,15,2,0.006880733944954129,46,47,0.2222222222222222,1.0249908122013967,0.1405404861111111,20250123103734570_sardine_good_(0).png,yes,yes
18,4,19,15,2,0.006880733944954129,45,49,0.2222222222222222,1.0312270389419544,0.14501020833333333,20250123103734570_sardine_good_(1).png,yes,yes
18,4,18,15,2,0.007641365257259297,45,48,0.2222222222222222,1.023947151114781,0.11524909722222222,20250123103747407_sardine_good_(0).png,yes,yes
18,3,18,15,2,0.007641365257259297,44,46,0.16666666666666666,1.0233248515691264,0.11077548611111111,20250123103747407_sardine_good_(1).png,yes,yes
17,3,17,15,2,0.007556675062972292,41,42,0.17647058823529413,1.023008849557522,0.1038320138888889,20250123103801604_sardine_good_(0).png,yes,yes
18,4,18,15,2,0.007556675062972292,45,50,0.2222222222222222,1.031030202730658,0.12182041666666667,20250123103801604_sardine_good_(1).png,yes,yes
17,4,18,15,2,0.007249879168680522,44,44,0.23529411764705882,1.034850348503485,0.11879576388888889,20250123103812915_sardine_good_(0).png,yes,yes
19,3,19,15,2,0.007249879168680522,47,47,0.15789473684210525,1.019820493642483,0.1257223611111111,20250123103812915_sardine_good_(1).png,yes,yes
18,4,19,15,2,0.007088846880907372,44,41,0.2222222222222222,1.0301659125188536,0.115088125,20250123103832695_sardine_good_(0).png,yes,yes
21,5,21,15,2,0.007088846880907372,52,53,0.23809523809523808,1.032452325192372,0.14897465277777777,20250123103832695_sardine_good_(1).png,yes,yes
19,5,20,15,2,0.006906077348066298,47,51,0.2631578947368421,1.0368251698248123,0.14978506944444445,20250123103853582_sardine_good_(0).png,yes,yes
18,3,18,15,2,0.006906077348066298,44,46,0.16666666666666666,1.0225707727620506,0.13648479166666666,20250123103853582_sardine_good_(1).png,yes,yes
19,5,20,15,1,0.006278777731268313,49,51,0.2631578947368421,1.0320956576463185,0.180540625,20250123103919082_sardine_good_(0).png,yes,yes
20,4,20,15,1,0.006278777731268313,50,53,0.2,1.0283312577833126,0.18963881944444444,20250123103919082_sardine_good_(1).png,yes,yes
19,4,20,15,2,0.006208609271523178,48,48,0.21052631578947367,1.0288248337028825,0.175649375,20250123103930098_sardine_good_(0).png,yes,yes
18,3,18,15,2,0.006208609271523178,46,45,0.16666666666666666,1.0203320908166724,0.1641623611111111,20250123103930098_sardine_good_(1).png,yes,yes
18,3,18,15,2,0.007385524372230428,45,48,0.16666666666666666,1.0213537469782434,0.12312888888888888,20250123103943412_sardine_good_(0).png,yes,yes
17,4,18,15,2,0.007385524372230428,43,44,0.23529411764705882,1.030826140567201,0.11355979166666667,20250123103943412_sardine_good_(1).png,yes,yes
18,4,18,15,1,0.007035647279549718,45,47,0.2222222222222222,1.0253846153846153,0.13215375,20250123104013970_sardine_good_(0).png,yes,yes
18,3,19,15,1,0.007035647279549718,46,43,0.16666666666666666,1.0195709446744448,0.1215182638888889,20250123104013970_sardine_good_(1).png,yes,yes
18,4,19,15,2,0.00655307994757536,46,51,0.2222222222222222,1.0310212617636807,0.1659636111111111,20250123104021006_sardine_good_(0).png,yes,yes
16,4,17,15,2,0.00655307994757536,41,41,0.25,1.040615141955836,0.1326372222222222,20250123104021006_sardine_good_(1).png,yes,yes
17,3,18,15,2,0.0072744907856450046,43,45,0.17647058823529413,1.0234912920210613,0.12013729166666667,20250123104034497_sardine_good_(0).png,yes,yes
18,4,19,15,2,0.0072744907856450046,45,49,0.2222222222222222,1.0299448384554768,0.13064104166666668,20250123104034497_sardine_good_(1).png,yes,yes
18,4,18,15,1,0.006871278057718736,44,48,0.2222222222222222,1.025169045830203,0.14187465277777778,20250123104051592_sardine_good_(0).png,yes,yes
17,4,18,15,1,0.006871278057718736,45,48,0.23529411764705882,1.0374188621611302,0.143853125,20250123104051592_sardine_good_(1).png,yes,yes
19,4,19,15,2,0.007218479307025986,48,50,0.21052631578947367,1.0281048233953665,0.13391020833333334,20250123104123184_sardine_good_(0).png,yes,yes
19,4,20,15,2,0.007218479307025986,48,57,0.21052631578947367,1.0220831799779169,0.15274291666666667,20250123104123184_sardine_good_(1).png,yes,yes
17,3,18,15,2,0.007085498346717053,44,48,0.17647058823529413,1.0247011952191234,0.1345561111111111,20250123104140635_sardine_good_(0).png,yes,yes
19,4,20,15,2,0.007085498346717053,44,52,0.21052631578947367,1.032081662413416,0.14433993055555555,20250123104140635_sardine_good_(1).png,yes,yes
18,4,19,15,2,0.007270964614638876,47,49,0.2222222222222222,1.0319969159599074,0.12935104166666667,20250123104210518_sardine_good_(0).png,yes,yes
21,4,21,15,2,0.007270964614638876,53,62,0.19047619047619047,1.024171270718232,0.1650838888888889,20250123104210518_sardine_good_(1).png,yes,yes
12,1,12,15,2,0.007270964614638876,30,12,0.08333333333333333,1.0111633372502937,0.03271159722222222,20250123104210518_sardine_good_(2).png,yes,yes
20,4,20,15,2,0.007759958613554061,48,57,0.2,1.0284834488067744,0.13170652777777778,20250123104223653_sardine_good_(0).png,yes,yes
19,4,20,15,2,0.007759958613554061,47,54,0.21052631578947367,1.0231827111984282,0.12647965277777778,20250123104223653_sardine_good_(1).png,yes,yes
