FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
18.0,4.0,18.0,15.0,2.0,0.007122507122507123,45.0,48.0,0.2222222222222222,1.0237446477228493,0.13206666666666667,20241224095901678_sardine_good_(1).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.007618080243778568,42.0,39.0,0.1875,1.0263996358670915,0.09402013888888888,20241224095919660_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007618080243778568,45.0,47.0,0.2222222222222222,1.0237024928483858,0.11439243055555555,20241224095919660_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007533902561526871,45.0,47.0,0.2222222222222222,1.0242033077853974,0.11666763888888888,20241224095930447_sardine_good_(0).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.007533902561526871,45.0,46.0,0.16666666666666666,1.023045267489712,0.11325458333333334,20241224095930447_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.0075075075075075074,42.0,44.0,0.17647058823529413,1.0217576791808873,0.10910895833333334,20241224095947224_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.0075075075075075074,42.0,45.0,0.23529411764705882,1.0308351177730193,0.11201847222222222,20241224095947224_sardine_good_(1).png,yes,yes
20.0,5.0,20.0,15.0,2.0,0.008527572484366117,50.0,59.0,0.25,1.034134007585335,0.11418972222222222,20241224100005135_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.008527572484366117,44.0,48.0,0.17647058823529413,1.0239463601532568,0.09230854166666666,20241224100005135_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007890583903208837,43.0,44.0,0.23529411764705882,1.0353982300884956,0.09845243055555555,20241224100018097_sardine_good_(0).png,yes,yes
19.0,5.0,20.0,15.0,2.0,0.007890583903208837,47.0,52.0,0.2631578947368421,1.035016286644951,0.116903125,20241224100018097_sardine_good_(1).png,yes,yes
18.0,5.0,19.0,15.0,2.0,0.008094981111710739,44.0,47.0,0.2777777777777778,1.0462633451957295,0.10011465277777777,20241224100029943_sardine_good_(0).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.008094981111710739,48.0,55.0,0.21052631578947367,1.0288702928870292,0.117419375,20241224100029943_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.008201202843083653,42.0,43.0,0.17647058823529413,1.0208333333333333,0.09018208333333333,20241224100039164_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.008201202843083653,44.0,45.0,0.2222222222222222,1.0268670309653916,0.09401340277777778,20241224100039164_sardine_good_(1).png,yes,yes
17.0,3.0,18.0,15.0,3.0,0.008600917431192661,43.0,45.0,0.17647058823529413,1.0239141044411908,0.08525930555555555,20241224100115133_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,3.0,0.008600917431192661,44.0,47.0,0.17647058823529413,1.023489932885906,0.08911097222222222,20241224100115133_sardine_good_(1).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.007816571130797291,46.0,45.0,0.2222222222222222,1.0251277683134583,0.10253638888888889,20241224100135674_sardine_good_(0).png,yes,yes
19.0,5.0,19.0,15.0,2.0,0.007816571130797291,50.0,46.0,0.2631578947368421,1.033158107561666,0.1058763888888889,20241224100135674_sardine_good_(1).png,yes,yes
20.0,4.0,20.0,15.0,2.0,0.008143322475570033,50.0,55.0,0.2,1.019918699186992,0.11655298611111112,20241224100144710_sardine_good_(0).png,yes,yes
18.0,5.0,19.0,15.0,2.0,0.008143322475570033,46.0,46.0,0.2777777777777778,1.0460380699424525,0.09752743055555556,20241224100144710_sardine_good_(1).png,yes,yes
2.0,1.0,2.0,15.0,2.0,0.008143322475570033,6.0,1.0,0.5,1.1433333333333333,0.003436666666666667,20241224100144710_sardine_good_(2).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.008147745790331342,44.0,46.0,0.2222222222222222,1.0297029702970297,0.09808277777777778,20241224100152930_sardine_good_(0).png,yes,yes
18.0,5.0,19.0,15.0,2.0,0.008147745790331342,45.0,47.0,0.2777777777777778,1.04696499778467,0.09882666666666666,20241224100152930_sardine_good_(1).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.008441193021947102,47.0,45.0,0.21052631578947367,1.025065963060686,0.08921743055555556,20241224102208460_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.008441193021947102,46.0,39.0,0.2222222222222222,1.0227583067819754,0.0779120138888889,20241224102208460_sardine_good_(1).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.008441193021947102,47.0,45.0,0.21052631578947367,1.025065963060686,0.08921743055555556,20241224102209284_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.008441193021947102,46.0,39.0,0.2222222222222222,1.0227583067819754,0.0779120138888889,20241224102209284_sardine_good_(1).png,yes,yes
,,,,,,,,,,,20241226091858736_sardine_good.jpeg,no,
17.0,4.0,18.0,15.0,2.0,0.007849293563579277,45.0,42.0,0.23529411764705882,1.028972783143108,0.09607097222222222,20241226091955777_sardine_good_(0).png,yes,yes
20.0,4.0,21.0,15.0,2.0,0.007849293563579277,52.0,52.0,0.2,1.0203007518796992,0.118316875,20241226091955777_sardine_good_(1).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.007537688442211055,48.0,53.0,0.21052631578947367,1.0263056092843328,0.12970631944444444,20241226092007410_sardine_good_(0).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.007537688442211055,44.0,47.0,0.16666666666666666,1.0203742203742203,0.11508770833333333,20241226092007410_sardine_good_(1).png,yes,yes
18.0,5.0,19.0,15.0,3.0,0.007204610951008645,45.0,46.0,0.2777777777777778,1.0459104938271604,0.12495993055555556,20241226092017114_sardine_good_(0).png,yes,yes
16.0,3.0,17.0,15.0,3.0,0.007204610951008645,41.0,39.0,0.1875,1.0251517779705117,0.10538715277777778,20241226092017114_sardine_good_(1).png,yes,yes
20.0,6.0,21.0,15.0,2.0,0.008090614886731391,50.0,54.0,0.3,1.0446141479099678,0.11548680555555556,20241226092036175_sardine_good_(0).png,yes,yes
18.0,3.0,19.0,15.0,2.0,0.008090614886731391,47.0,44.0,0.16666666666666666,1.020752269779507,0.09401784722222223,20241226092036175_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007903055848261328,44.0,44.0,0.23529411764705882,1.0334387708992319,0.09879909722222223,20241226092056593_sardine_good_(0).png,yes,yes
19.0,4.0,20.0,15.0,2.0,0.007903055848261328,50.0,57.0,0.21052631578947367,1.0245447347585115,0.12697763888888888,20241226092056593_sardine_good_(1).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.007560483870967742,45.0,46.0,0.16666666666666666,1.0194939858979677,0.11317930555555555,20241226092134363_sardine_good_(0).png,yes,yes
21.0,3.0,21.0,15.0,2.0,0.007560483870967742,51.0,57.0,0.14285714285714285,1.0168776371308017,0.140603125,20241226092134363_sardine_good_(1).png,yes,yes
2.0,2.0,3.0,15.0,2.0,0.007560483870967742,8.0,3.0,1.0,1.2901554404145077,0.007815069444444444,20241226092134363_sardine_good_(2).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.007606490872210953,47.0,48.0,0.21052631578947367,1.0206305955624757,0.11675916666666666,20241226092145893_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.007606490872210953,45.0,47.0,0.2222222222222222,1.0314309346567412,0.11373222222222222,20241226092145893_sardine_good_(1).png,yes,yes
2.0,1.0,3.0,15.0,2.0,0.007606490872210953,9.0,1.0,0.5,1.1085271317829457,0.002899791666666667,20241226092145893_sardine_good_(2).png,yes,yes
17.0,4.0,17.0,15.0,3.0,0.007317073170731708,43.0,44.0,0.23529411764705882,1.0330788804071247,0.11450423611111112,20241226092206505_sardine_good_(0).png,yes,yes
18.0,3.0,18.0,15.0,3.0,0.007317073170731708,45.0,47.0,0.16666666666666666,1.0210696920583469,0.12400298611111112,20241226092206505_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007680491551459293,46.0,50.0,0.2222222222222222,1.0231237322515212,0.11781777777777777,20241226092221359_sardine_good_(0).png,yes,yes
18.0,3.0,19.0,15.0,2.0,0.007680491551459293,46.0,47.0,0.16666666666666666,1.0182778229082048,0.11139368055555555,20241226092221359_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,3.0,0.008152173913043478,41.0,41.0,0.17647058823529413,1.0201149425287357,0.08618868055555555,20241226092231803_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,3.0,0.008152173913043478,45.0,48.0,0.2222222222222222,1.0330062444246209,0.10081194444444444,20241226092231803_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007704160246533128,43.0,40.0,0.23529411764705882,1.0362190812720848,0.09507611111111111,20241226092239396_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007704160246533128,43.0,41.0,0.17647058823529413,1.0169565217391305,0.0966782638888889,20241226092239396_sardine_good_(1).png,yes,yes
19.0,3.0,19.0,15.0,2.0,0.008077544426494346,48.0,46.0,0.15789473684210525,1.0207275803722504,0.09801375,20241226092254478_sardine_good_(0).png,yes,yes
20.0,5.0,21.0,15.0,2.0,0.008077544426494346,52.0,59.0,0.25,1.0345899727944035,0.12710125,20241226092254478_sardine_good_(1).png,yes,yes
18.0,3.0,19.0,15.0,2.0,0.007845188284518828,47.0,45.0,0.16666666666666666,1.0181968569065343,0.10194833333333334,20241226092301692_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007845188284518828,45.0,44.0,0.23529411764705882,1.036197121674662,0.10105652777777778,20241226092301692_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007961783439490446,46.0,45.0,0.2222222222222222,1.0297872340425531,0.09880625,20241226092312945_sardine_good_(0).png,yes,yes
18.0,3.0,19.0,15.0,2.0,0.007961783439490446,46.0,44.0,0.16666666666666666,1.020390824129142,0.09666131944444445,20241226092312945_sardine_good_(1).png,yes,yes
