FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
17.0,4.0,18.0,15.0,1.0,0.007352941176470588,45.0,45.0,0.23529411764705882,1.0282093213409649,0.11604986111111111,20241217103527081_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,1.0,0.007352941176470588,48.0,46.0,0.2222222222222222,1.0247446975648076,0.11925597222222223,20241217103527081_sardine_good_(1).png,yes,yes
16.0,4.0,17.0,15.0,1.0,0.007313505607020965,41.0,41.0,0.25,1.0287610619469028,0.10661298611111111,20241217103612027_sardine_good_(0).png,yes,yes
16.0,3.0,17.0,15.0,1.0,0.007313505607020965,43.0,45.0,0.1875,1.0241171403962102,0.11741055555555556,20241217103612027_sardine_good_(1).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007015902712815715,44.0,42.0,0.17647058823529413,1.0249603803486529,0.11883833333333334,20241217103625352_sardine_good_(0).png,yes,yes
18.0,5.0,19.0,15.0,2.0,0.007015902712815715,45.0,45.0,0.2777777777777778,1.0361079437476244,0.1278351388888889,20241217103625352_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.0078003120124804995,43.0,46.0,0.23529411764705882,1.027765726681128,0.10570152777777778,20241217103643068_sardine_good_(0).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.0078003120124804995,43.0,44.0,0.17647058823529413,1.022052205220522,0.10067263888888889,20241217103643068_sardine_good_(1).png,yes,yes
15.0,4.0,16.0,15.0,2.0,0.007035647279549718,37.0,34.0,0.26666666666666666,1.0494331065759637,0.09568194444444444,20241217103701680_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007035647279549718,44.0,39.0,0.23529411764705882,1.039887187751813,0.11173951388888889,20241217103701680_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007865757734661772,47.0,47.0,0.2222222222222222,1.0251361541684123,0.10612694444444444,20241217103714568_sardine_good_(0).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.007865757734661772,47.0,47.0,0.21052631578947367,1.0290745290745291,0.10708777777777778,20241217103714568_sardine_good_(1).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.007481296758104738,42.0,42.0,0.25,1.0323008849557522,0.1053232638888889,20241217103728426_sardine_good_(0).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.007481296758104738,40.0,39.0,0.1875,1.0233730522456461,0.09792354166666667,20241217103728426_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.008361204013377926,43.0,45.0,0.23529411764705882,1.0315442561205272,0.09085368055555555,20241217103753297_sardine_good_(0).png,yes,yes
17.0,7.0,18.0,15.0,2.0,0.008361204013377926,43.0,42.0,0.4117647058823529,1.100292112950341,0.08381041666666667,20241217103753297_sardine_good_(1).png,yes,yes
18.0,5.0,19.0,15.0,2.0,0.007832898172323759,46.0,45.0,0.2777777777777778,1.0384615384615385,0.10306444444444444,20241217103804099_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.007832898172323759,46.0,45.0,0.2222222222222222,1.024978466838932,0.10295631944444444,20241217103804099_sardine_good_(1).png,yes,yes
17.0,5.0,18.0,15.0,2.0,0.007649158592554819,45.0,42.0,0.29411764705882354,1.05019305019305,0.10187034722222223,20241217103816488_sardine_good_(0).png,yes,yes
19.0,5.0,20.0,15.0,2.0,0.007649158592554819,48.0,47.0,0.2631578947368421,1.0461232604373758,0.11391277777777778,20241217103816488_sardine_good_(1).png,yes,yes
16.0,4.0,16.0,15.0,2.0,0.007853403141361256,41.0,37.0,0.25,1.034934497816594,0.08364458333333333,20241217103834984_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.007853403141361256,44.0,40.0,0.25,1.0391140433553252,0.09009861111111112,20241217103834984_sardine_good_(1).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007625826131164209,44.0,47.0,0.17647058823529413,1.0235042735042734,0.11458125,20241217103859592_sardine_good_(0).png,yes,yes
17.0,4.0,17.0,15.0,2.0,0.007625826131164209,43.0,44.0,0.23529411764705882,1.0303978542691103,0.10655208333333334,20241217103859592_sardine_good_(1).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007625826131164209,44.0,47.0,0.17647058823529413,1.0235042735042734,0.11458125,20241217103900374_sardine_good_(0).png,yes,yes
17.0,4.0,17.0,15.0,2.0,0.007625826131164209,43.0,44.0,0.23529411764705882,1.0303978542691103,0.10655208333333334,20241217103900374_sardine_good_(1).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007625826131164209,44.0,47.0,0.17647058823529413,1.0235042735042734,0.11458125,20241217103901599_sardine_good_(0).png,yes,yes
17.0,4.0,17.0,15.0,2.0,0.007625826131164209,43.0,44.0,0.23529411764705882,1.0303978542691103,0.10655208333333334,20241217103901599_sardine_good_(1).png,yes,yes
17.0,4.0,17.0,15.0,1.0,0.007302823758519961,42.0,40.0,0.23529411764705882,1.030252100840336,0.10456215277777778,20241217103915965_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,1.0,0.007302823758519961,40.0,40.0,0.25,1.038512035010941,0.10669208333333334,20241217103915965_sardine_good_(1).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007816571130797291,43.0,46.0,0.17647058823529413,1.0215289982425309,0.10632513888888889,20241217103928700_sardine_good_(0).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.007816571130797291,44.0,44.0,0.17647058823529413,1.0227066303360581,0.1006801388888889,20241217103928700_sardine_good_(1).png,yes,yes
16.0,4.0,16.0,15.0,1.0,0.007009345794392523,39.0,35.0,0.25,1.0295629820051413,0.09936472222222222,20241217103951179_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,1.0,0.007009345794392523,44.0,43.0,0.2222222222222222,1.0334630350194554,0.12234659722222223,20241217103951179_sardine_good_(1).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.0079155672823219,46.0,45.0,0.16666666666666666,1.020969855832241,0.10163916666666667,20241217104015352_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.0079155672823219,46.0,48.0,0.2222222222222222,1.0317667536988686,0.1070032638888889,20241217104015352_sardine_good_(1).png,yes,yes
17.0,4.0,17.0,15.0,2.0,0.008,43.0,42.0,0.23529411764705882,1.0309754969949145,0.09216423611111112,20241217104038045_sardine_good_(0).png,yes,yes
18.0,7.0,19.0,15.0,2.0,0.008,45.0,45.0,0.3888888888888889,1.0872424375274004,0.099165,20241217104038045_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,1.0,0.0076103500761035,46.0,44.0,0.2222222222222222,1.026639344262295,0.10750256944444445,20241217104100535_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,1.0,0.0076103500761035,40.0,37.0,0.25,1.0351826792963463,0.09068090277777778,20241217104100535_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,1.0,0.0076103500761035,46.0,44.0,0.2222222222222222,1.026639344262295,0.10750256944444445,20241217104101216_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,1.0,0.0076103500761035,40.0,37.0,0.25,1.0351826792963463,0.09068090277777778,20241217104101216_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,1.0,0.0076103500761035,46.0,44.0,0.2222222222222222,1.026639344262295,0.10750256944444445,20241217104102004_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,1.0,0.0076103500761035,40.0,37.0,0.25,1.0351826792963463,0.09068090277777778,20241217104102004_sardine_good_(1).png,yes,yes
17.0,5.0,18.0,15.0,1.0,0.00778816199376947,45.0,40.0,0.29411764705882354,1.04162976085031,0.09161430555555555,20241217104118912_sardine_good_(0).png,yes,yes
17.0,3.0,17.0,15.0,1.0,0.00778816199376947,44.0,42.0,0.17647058823529413,1.0210008936550492,0.09840402777777778,20241217104118912_sardine_good_(1).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.007953340402969246,48.0,46.0,0.2222222222222222,1.0262365591397848,0.10249451388888889,20241217104137628_sardine_good_(0).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.007953340402969246,44.0,42.0,0.16666666666666666,1.017667844522968,0.09287798611111112,20241217104137628_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007447864945382324,43.0,44.0,0.23529411764705882,1.035953177257525,0.11230895833333333,20241217104154329_sardine_good_(0).png,yes,yes
16.0,4.0,16.0,15.0,2.0,0.007447864945382324,40.0,39.0,0.25,1.0321543408360128,0.09781041666666666,20241217104154329_sardine_good_(1).png,yes,yes
17.0,3.0,18.0,15.0,1.0,0.007425742574257425,44.0,42.0,0.17647058823529413,1.0221202003338898,0.10723520833333333,20241217104212961_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,1.0,0.007425742574257425,46.0,47.0,0.2222222222222222,1.0251028806584361,0.11914048611111111,20241217104212961_sardine_good_(1).png,yes,yes
16.0,4.0,16.0,15.0,2.0,0.008379888268156424,40.0,41.0,0.25,1.0402061855670104,0.08254631944444445,20241217104232404_sardine_good_(0).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.008379888268156424,40.0,43.0,0.1875,1.0271794871794873,0.08534854166666667,20241217104232404_sardine_good_(1).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.007720020586721565,41.0,41.0,0.25,1.0438059349976447,0.09769020833333333,20241217104244738_sardine_good_(0).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.007720020586721565,45.0,46.0,0.16666666666666666,1.0207451312447078,0.10816798611111111,20241217104244738_sardine_good_(1).png,yes,yes
16.0,4.0,16.0,15.0,2.0,0.0071090047393364926,39.0,40.0,0.25,1.0313604240282686,0.11077256944444444,20241217104304249_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.0071090047393364926,40.0,39.0,0.25,1.0331896551724138,0.108754375,20241217104304249_sardine_good_(1).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.0080042689434365,41.0,41.0,0.1875,1.0246062992125984,0.0895398611111111,20241217104313956_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.0080042689434365,45.0,49.0,0.2222222222222222,1.0248606943849121,0.10806604166666667,20241217104313956_sardine_good_(1).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.007522567703109328,40.0,42.0,0.25,1.0337230215827338,0.10447395833333334,20241217104324798_sardine_good_(0).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.007522567703109328,42.0,41.0,0.1875,1.0232246538633318,0.10237576388888889,20241217104324798_sardine_good_(1).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.006993006993006993,41.0,36.0,0.1875,1.0268199233716475,0.10471631944444444,20241217104344787_sardine_good_(0).png,yes,yes
17.0,4.0,17.0,15.0,2.0,0.006993006993006993,44.0,38.0,0.23529411764705882,1.0296052631578947,0.10844798611111112,20241217104344787_sardine_good_(1).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.008068854222700376,41.0,41.0,0.1875,1.025012025012025,0.08753347222222223,20241217104409529_sardine_good_(0).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.008068854222700376,40.0,43.0,0.1875,1.0223490252020921,0.09312958333333334,20241217104409529_sardine_good_(1).png,yes,yes
17.0,4.0,17.0,15.0,1.0,0.007633587786259542,42.0,42.0,0.23529411764705882,1.034993270524899,0.10083798611111111,20241217104429344_sardine_good_(0).png,yes,yes
17.0,4.0,17.0,15.0,1.0,0.007633587786259542,40.0,43.0,0.23529411764705882,1.0325167037861915,0.10401402777777778,20241217104429344_sardine_good_(1).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.007455268389662028,40.0,38.0,0.1875,1.0212958767557772,0.09518208333333333,20241217104439634_sardine_good_(0).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.007455268389662028,40.0,41.0,0.17647058823529413,1.022667829119442,0.1037876388888889,20241217104439634_sardine_good_(1).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.007422068283028204,41.0,36.0,0.25,1.036016007114273,0.092221875,20241217104503094_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007422068283028204,44.0,43.0,0.17647058823529413,1.0219098801157502,0.10885652777777778,20241217104503094_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007928118393234672,48.0,50.0,0.2222222222222222,1.031328320802005,0.11061138888888888,20241217104529958_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007928118393234672,46.0,51.0,0.2222222222222222,1.0296450939457202,0.11299520833333333,20241217104529958_sardine_good_(1).png,yes,yes
17.0,4.0,17.0,15.0,2.0,0.007796257796257797,43.0,41.0,0.23529411764705882,1.0320512820512822,0.09458375,20241217104546428_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007796257796257797,44.0,42.0,0.17647058823529413,1.0212107821475918,0.09653104166666666,20241217104546428_sardine_good_(1).png,yes,yes
18.0,5.0,18.0,15.0,2.0,0.008064516129032258,47.0,46.0,0.2777777777777778,1.0384275618374559,0.09932166666666667,20241217104617821_sardine_good_(0).png,yes,yes
17.0,5.0,18.0,15.0,2.0,0.008064516129032258,42.0,42.0,0.29411764705882354,1.0403899721448469,0.09110847222222222,20241217104617821_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.008134490238611713,45.0,41.0,0.23529411764705882,1.0397753860552177,0.08672944444444444,20241217104635309_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.008134490238611713,46.0,44.0,0.2222222222222222,1.0350262697022767,0.09261368055555555,20241217104635309_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.007267441860465116,42.0,40.0,0.17647058823529413,1.025192143467122,0.10561173611111112,20241217104728563_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.007267441860465116,45.0,45.0,0.2222222222222222,1.0318598168060533,0.11960444444444444,20241217104728563_sardine_good_(1).png,yes,yes
20.0,4.0,20.0,15.0,2.0,0.008710801393728223,50.0,53.0,0.2,1.0275862068965518,0.09707444444444445,20241217104755454_sardine_good_(0).png,yes,yes
19.0,5.0,19.0,15.0,2.0,0.008710801393728223,48.0,50.0,0.2631578947368421,1.0385138196647032,0.09182965277777778,20241217104755454_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.008319467554076539,44.0,41.0,0.17647058823529413,1.0202507232401157,0.08309041666666667,20241217104809500_sardine_good_(0).png,yes,yes
19.0,5.0,19.0,15.0,2.0,0.008319467554076539,48.0,47.0,0.2631578947368421,1.035402097902098,0.09628131944444444,20241217104809500_sardine_good_(1).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.007961783439490446,49.0,51.0,0.21052631578947367,1.0220768601798855,0.112454375,20241217104834450_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.007961783439490446,47.0,46.0,0.2222222222222222,1.0267011197243756,0.10287833333333334,20241217104834450_sardine_good_(1).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.007716049382716049,46.0,45.0,0.2222222222222222,1.0298762270593256,0.10700555555555556,20241217104851031_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007716049382716049,45.0,44.0,0.23529411764705882,1.0306345733041575,0.10329076388888889,20241217104851031_sardine_good_(1).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.006915629322268326,43.0,40.0,0.1875,1.0270495214315438,0.11681875,20241217104905980_sardine_good_(0).png,yes,yes
17.0,4.0,17.0,15.0,2.0,0.006915629322268326,42.0,41.0,0.23529411764705882,1.0273809523809523,0.12088583333333333,20241217104905980_sardine_good_(1).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.007961783439490446,45.0,46.0,0.16666666666666666,1.0211571675302245,0.10269368055555556,20241217104955560_sardine_good_(0).png,yes,yes
19.0,3.0,19.0,15.0,2.0,0.007961783439490446,47.0,46.0,0.15789473684210525,1.0191029900332227,0.10234381944444444,20241217104955560_sardine_good_(1).png,yes,yes
17.0,3.0,18.0,15.0,2.0,0.007215007215007215,44.0,43.0,0.17647058823529413,1.0214748784440844,0.11624340277777778,20241217105015252_sardine_good_(0).png,yes,yes
17.0,4.0,17.0,15.0,2.0,0.007215007215007215,42.0,40.0,0.23529411764705882,1.0296610169491525,0.10680555555555556,20241217105015252_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007987220447284345,44.0,44.0,0.2222222222222222,1.0308747855917668,0.09759201388888888,20241217105031046_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007987220447284345,47.0,44.0,0.2222222222222222,1.029126213592233,0.09773868055555555,20241217105031046_sardine_good_(1).png,yes,yes
16.0,4.0,16.0,15.0,2.0,0.008138903960933261,40.0,40.0,0.25,1.0364635364635364,0.08536847222222223,20241217105041924_sardine_good_(0).png,yes,yes
16.0,5.0,17.0,15.0,2.0,0.008138903960933261,41.0,40.0,0.3125,1.048157248157248,0.085685625,20241217105041924_sardine_good_(1).png,yes,yes
17.0,4.0,17.0,15.0,1.0,0.007009345794392523,42.0,37.0,0.23529411764705882,1.0305623471882641,0.10646020833333333,20241217105122032_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,1.0,0.007009345794392523,47.0,42.0,0.2222222222222222,1.0267993874425727,0.12136875,20241217105122032_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,1.0,0.007503751875937969,42.0,43.0,0.23529411764705882,1.0386740331491713,0.10637180555555556,20241217105144411_sardine_good_(0).png,yes,yes
17.0,3.0,18.0,15.0,1.0,0.007503751875937969,44.0,46.0,0.17647058823529413,1.022138680033417,0.11348840277777777,20241217105144411_sardine_good_(1).png,yes,yes
16.0,3.0,16.0,15.0,1.0,0.0077002053388090345,40.0,36.0,0.1875,1.0283822138126775,0.08455819444444444,20241217105203078_sardine_good_(0).png,yes,yes
18.0,5.0,18.0,15.0,1.0,0.0077002053388090345,44.0,39.0,0.2777777777777778,1.0411889596602972,0.0924123611111111,20241217105203078_sardine_good_(1).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.007712082262210797,40.0,41.0,0.1875,1.02548656163114,0.095776875,20241217105234450_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007712082262210797,43.0,43.0,0.23529411764705882,1.0345285524568393,0.10265756944444444,20241217105234450_sardine_good_(1).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.007356547327121138,39.0,38.0,0.1875,1.0200455580865604,0.09890993055555555,20241217105304417_sardine_good_(0).png,yes,yes
16.0,4.0,16.0,15.0,2.0,0.007356547327121138,41.0,40.0,0.25,1.034153005464481,0.10323715277777777,20241217105304417_sardine_good_(1).png,yes,yes
19.0,5.0,19.0,15.0,2.0,0.008029978586723769,53.0,47.0,0.2631578947368421,1.0391743892165122,0.10315458333333333,20241217105316336_sardine_good_(0).png,yes,yes
18.0,3.0,19.0,15.0,2.0,0.008029978586723769,47.0,47.0,0.16666666666666666,1.020189003436426,0.10145958333333334,20241217105316336_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.008090614886731391,44.0,48.0,0.23529411764705882,1.0260908681961314,0.10192423611111111,20241217105329654_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.008090614886731391,45.0,48.0,0.2222222222222222,1.0249888442659527,0.10228798611111112,20241217105329654_sardine_good_(1).png,yes,yes
16.0,3.0,17.0,15.0,3.0,0.007928118393234672,40.0,39.0,0.1875,1.027220630372493,0.08787673611111112,20241217105349058_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,3.0,0.007928118393234672,44.0,46.0,0.23529411764705882,1.0322291853178156,0.10298131944444444,20241217105349058_sardine_good_(1).png,yes,yes
16.0,4.0,16.0,15.0,2.0,0.00825082508250825,44.0,39.0,0.25,1.0404505888376856,0.08034347222222223,20241217105413703_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.00825082508250825,42.0,40.0,0.25,1.0373464373464374,0.08302326388888889,20241217105413703_sardine_good_(1).png,yes,yes
16.0,4.0,16.0,15.0,2.0,0.00825082508250825,44.0,39.0,0.25,1.0404505888376856,0.08034347222222223,20241217105414612_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.00825082508250825,42.0,40.0,0.25,1.0373464373464374,0.08302326388888889,20241217105414612_sardine_good_(1).png,yes,yes
16.0,4.0,16.0,15.0,2.0,0.00825082508250825,44.0,39.0,0.25,1.0404505888376856,0.08034347222222223,20241217105436136_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.00825082508250825,42.0,40.0,0.25,1.0373464373464374,0.08302326388888889,20241217105436136_sardine_good_(1).png,yes,yes
20.0,4.0,21.0,15.0,2.0,0.00790722192936215,51.0,53.0,0.2,1.0208728652751422,0.11970958333333333,20241219095511970_sardine_good_(0).png,yes,yes
19.0,3.0,19.0,15.0,2.0,0.00790722192936215,46.0,48.0,0.15789473684210525,1.0198101527032604,0.10722069444444444,20241219095511970_sardine_good_(1).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.007832898172323759,43.0,47.0,0.16666666666666666,1.0217202432667245,0.10711638888888889,20241219095532662_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.007832898172323759,45.0,47.0,0.2222222222222222,1.0340077486009471,0.10763673611111112,20241219095532662_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,1.0,0.008130081300813009,42.0,46.0,0.17647058823529413,1.0256529850746268,0.09684430555555555,20241219095647049_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,1.0,0.008130081300813009,41.0,41.0,0.25,1.038104543234001,0.08714395833333333,20241219095647049_sardine_good_(1).png,yes,yes
16.0,3.0,16.0,15.0,1.0,0.007720020586721565,40.0,39.0,0.1875,1.0223671947809878,0.09215131944444445,20241219095706202_sardine_good_(0).png,yes,yes
15.0,4.0,16.0,15.0,1.0,0.007720020586721565,38.0,36.0,0.26666666666666666,1.0324483775811208,0.08602291666666667,20241219095706202_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,1.0,0.007692307692307693,48.0,48.0,0.2222222222222222,1.027606098063453,0.11326666666666667,20241219095726670_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,1.0,0.007692307692307693,44.0,42.0,0.23529411764705882,1.0263157894736843,0.09898444444444444,20241219095726670_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,1.0,0.007692307692307693,48.0,48.0,0.2222222222222222,1.027606098063453,0.11326666666666667,20241219095732942_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,1.0,0.007692307692307693,44.0,42.0,0.23529411764705882,1.0263157894736843,0.09898444444444444,20241219095732942_sardine_good_(1).png,yes,yes
20.0,5.0,20.0,15.0,1.0,0.007961783439490446,51.0,54.0,0.25,1.0351500789889416,0.11859215277777778,20241219095746044_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,1.0,0.007961783439490446,46.0,45.0,0.2222222222222222,1.0249125874125875,0.09879784722222222,20241219095746044_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.008828722778104767,44.0,46.0,0.23529411764705882,1.0272277227722773,0.08295402777777777,20241219095803670_sardine_good_(0).png,yes,yes
16.0,4.0,17.0,15.0,2.0,0.008828722778104767,40.0,38.0,0.25,1.0304,0.06934305555555556,20241219095803670_sardine_good_(1).png,yes,yes
18.0,5.0,19.0,15.0,1.0,0.00825082508250825,45.0,44.0,0.2777777777777778,1.0529438612505706,0.0909061111111111,20241219095820209_sardine_good_(0).png,yes,yes
18.0,3.0,18.0,15.0,1.0,0.00825082508250825,44.0,42.0,0.16666666666666666,1.021917808219178,0.08706375,20241219095820209_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,1.0,0.008103727714748784,46.0,46.0,0.2222222222222222,1.0285087719298245,0.098693125,20241219095827556_sardine_good_(0).png,yes,yes
18.0,3.0,19.0,15.0,1.0,0.008103727714748784,46.0,51.0,0.16666666666666666,1.0218978102189782,0.10819673611111111,20241219095827556_sardine_good_(1).png,yes,yes
17.0,4.0,17.0,15.0,1.0,0.00800854244527496,43.0,44.0,0.23529411764705882,1.0307979468035464,0.09673659722222222,20241219095842294_sardine_good_(0).png,yes,yes
17.0,3.0,17.0,15.0,1.0,0.00800854244527496,41.0,36.0,0.17647058823529413,1.0167130919220055,0.0800925,20241219095842294_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.008731082654249126,43.0,44.0,0.17647058823529413,1.0250375563345018,0.08161611111111111,20241219095851843_sardine_good_(0).png,yes,yes
15.0,3.0,16.0,15.0,2.0,0.008731082654249126,39.0,38.0,0.2,1.0246981339187706,0.06961340277777778,20241219095851843_sardine_good_(1).png,yes,yes
16.0,3.0,16.0,15.0,1.0,0.0075,41.0,39.0,0.1875,1.0263636363636364,0.09865444444444445,20241219095902811_sardine_good_(0).png,yes,yes
16.0,3.0,16.0,15.0,1.0,0.0075,40.0,38.0,0.1875,1.0278551532033426,0.09567944444444444,20241219095902811_sardine_good_(1).png,yes,yes
17.0,5.0,18.0,15.0,2.0,0.009014423076923076,44.0,44.0,0.29411764705882354,1.0393057682491067,0.07676979166666667,20241219095911539_sardine_good_(0).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.009014423076923076,43.0,44.0,0.1875,1.0246648793565685,0.0759970138888889,20241219095911539_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.008517887563884156,46.0,51.0,0.2222222222222222,1.024567788898999,0.09797583333333333,20241219095957817_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.008517887563884156,44.0,49.0,0.23529411764705882,1.031853281853282,0.09411381944444444,20241219095957817_sardine_good_(1).png,yes,yes
16.0,3.0,17.0,15.0,1.0,0.007470119521912351,41.0,42.0,0.1875,1.0249221183800623,0.10453993055555555,20241219100006222_sardine_good_(0).png,yes,yes
18.0,3.0,18.0,15.0,1.0,0.007470119521912351,45.0,47.0,0.16666666666666666,1.0188755020080322,0.11776111111111111,20241219100006222_sardine_good_(1).png,yes,yes
19.0,5.0,19.0,15.0,2.0,0.008305647840531562,47.0,49.0,0.2631578947368421,1.0353753235547887,0.09959555555555556,20241219100034027_sardine_good_(0).png,yes,yes
20.0,4.0,20.0,15.0,2.0,0.008305647840531562,50.0,56.0,0.2,1.0190901705930138,0.11448298611111112,20241219100034027_sardine_good_(1).png,yes,yes
19.0,4.0,19.0,15.0,1.0,0.00819672131147541,47.0,52.0,0.21052631578947367,1.0250318201103097,0.10756215277777778,20241219100043492_sardine_good_(0).png,yes,yes
17.0,4.0,18.0,15.0,1.0,0.00819672131147541,43.0,45.0,0.23529411764705882,1.0287703016241299,0.09458930555555556,20241219100043492_sardine_good_(1).png,yes,yes
18.0,3.0,19.0,15.0,2.0,0.007832898172323759,46.0,48.0,0.16666666666666666,1.021793797150042,0.1091475,20241219100054906_sardine_good_(0).png,yes,yes
17.0,5.0,18.0,15.0,2.0,0.007832898172323759,41.0,43.0,0.29411764705882354,1.045716822015091,0.09869979166666666,20241219100054906_sardine_good_(1).png,yes,yes
20.0,4.0,20.0,15.0,1.0,0.008086253369272238,48.0,56.0,0.2,1.0227817745803358,0.12082701388888889,20241219100110334_sardine_good_(0).png,yes,yes
