FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
18.0,3.0,18.0,15.0,2.0,0.00639386189258312,45.0,42.0,0.16666666666666666,1.0199929849175728,0.17382370295612798,20240502102052001_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.006286672254819782,38.0,31.0,0.2,1.0281573498964802,0.13095632622602418,20240502102100508_sardine_bad_(0).png,yes,yes
17.0,3.0,17.0,15.0,1.0,0.006741573033707865,44.0,42.0,0.17647058823529413,1.0242092932448263,0.15477896121683968,20240502102130913_sardine_bad_(0).png,yes,yes
13.0,3.0,14.0,15.0,1.0,0.006291946308724832,32.0,27.0,0.23076923076923078,1.0265082266910421,0.11550211724123201,20240502102208209_sardine_bad_(0).png,yes,yes
14.0,2.0,14.0,15.0,1.0,0.006321112515802781,33.0,27.0,0.14285714285714285,1.0215536596317916,0.11485432953137682,20240502102217591_sardine_bad_(0).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.007292173067574137,38.0,31.0,0.26666666666666666,1.0358166189111748,0.10030872541009868,20240502102226004_sardine_bad_(0).png,yes,yes
14.0,3.0,15.0,15.0,3.0,0.006391137622496805,38.0,31.0,0.21428571428571427,1.024516129032258,0.12934169616920843,20240502102237565_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.0064963187527068,37.0,36.0,0.2,1.0266047297297298,0.14506022656884104,20240502102252057_sardine_bad_(0).png,yes,yes
15.0,4.0,15.0,15.0,3.0,0.007374631268436578,36.0,34.0,0.26666666666666666,1.043245869776482,0.10609734770814644,20240502102302911_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,3.0,0.008379888268156424,38.0,33.0,0.2,1.0253723110865969,0.07906455917061814,20240502102312063_sardine_bad_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.006573181419807186,37.0,30.0,0.21428571428571427,1.0320284697508897,0.1186663816534239,20240502102320091_sardine_bad_(0).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.0066166740185266875,34.0,24.0,0.23076923076923078,1.0380673499267936,0.09439236444850271,20240502102329365_sardine_bad_(0).png,yes,yes
15.0,5.0,15.0,15.0,3.0,0.007215007215007215,37.0,36.0,0.3333333333333333,1.0594154288452324,0.11586313957772651,20240502102337885_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,3.0,0.007270964614638876,38.0,36.0,0.2,1.031573986804901,0.11444399723396984,20240502102346010_sardine_bad_(0).png,yes,yes
16.0,5.0,16.0,15.0,3.0,0.006811989100817439,40.0,32.0,0.3125,1.0480237994050148,0.11831061570870179,20240502102353853_sardine_bad_(0).png,yes,yes
15.0,3.0,16.0,15.0,3.0,0.007045561296383279,38.0,32.0,0.2,1.027124773960217,0.10772457641825793,20240502102402067_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.007072135785007072,38.0,34.0,0.2,1.0214220601640838,0.113840847136785,20240502102410973_sardine_bad_(0).png,yes,yes
21.0,5.0,22.0,15.0,2.0,0.007112375533428165,54.0,58.0,0.23809523809523808,1.0324074074074074,0.19254680357981974,20240502102424704_sardine_bad_(0).png,yes,yes
14.0,4.0,14.0,15.0,2.0,0.006619593998234775,35.0,26.0,0.2857142857142857,1.0404515522107243,0.10200111669122987,20240502102432386_sardine_bad_(0).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.007338551859099804,40.0,35.0,0.1875,1.0179745725558966,0.10957457601777094,20240502102448477_sardine_bad_(0).png,yes,yes
13.0,3.0,14.0,15.0,3.0,0.006476683937823834,36.0,28.0,0.23076923076923078,1.0343546889507893,0.11211700093980947,20240502102518142_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,3.0,0.0067598017124831005,37.0,37.0,0.2,1.0277655354781843,0.13628538970054252,20240502102528287_sardine_bad_(0).png,yes,yes
13.0,5.0,14.0,15.0,3.0,0.007115749525616698,35.0,27.0,0.38461538461538464,1.0681003584229392,0.08998500509953437,20240502102538064_sardine_bad_(0).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.006454388984509466,33.0,27.0,0.23076923076923078,1.0271154745208042,0.10977406860075185,20240502102547948_sardine_bad_(0).png,yes,yes
16.0,5.0,16.0,15.0,1.0,0.0070555032925682035,40.0,34.0,0.3125,1.049738219895288,0.11599588432867701,20240502102557131_sardine_bad_(0).png,yes,yes
15.0,3.0,16.0,15.0,1.0,0.006726457399103139,39.0,33.0,0.2,1.0232258064516129,0.12341190220641633,20240502102612387_sardine_bad_(0).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.006331785563528915,38.0,30.0,0.21428571428571427,1.023076923076923,0.12758255705604682,20240502102623031_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.006811989100817439,38.0,33.0,0.2,1.02609464838567,0.12054741899483105,20240502102632122_sardine_bad_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.006347862886161659,36.0,33.0,0.21428571428571427,1.0248500428449014,0.13691740823508053,20240502102641489_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.006229235880398671,37.0,32.0,0.2,1.0212853049529267,0.1396126856924687,20240502102651446_sardine_bad_(0).png,yes,yes
13.0,3.0,14.0,15.0,3.0,0.006382978723404255,33.0,29.0,0.23076923076923078,1.0263401109057302,0.12259616026421462,20240502102700416_sardine_bad_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.006918819188191882,35.0,32.0,0.21428571428571427,1.0331412103746398,0.11231849595775129,20240502102716355_sardine_bad_(0).png,yes,yes
16.0,3.0,16.0,15.0,1.0,0.007292173067574137,40.0,34.0,0.1875,1.0263628239499554,0.10785398377760691,20240502102724483_sardine_bad_(0).png,yes,yes
14.0,3.0,15.0,15.0,1.0,0.007204610951008645,36.0,33.0,0.21428571428571427,1.0339970859640601,0.10615149688688111,20240502102731916_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.007112375533428165,37.0,37.0,0.2,1.0274930102516309,0.12330243576188646,20240502102741771_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.007288629737609329,38.0,32.0,0.2,1.0310378273520853,0.1015896997415524,20240502102749954_sardine_bad_(0).png,yes,yes
16.0,3.0,16.0,15.0,2.0,0.007944915254237288,40.0,33.0,0.1875,1.0222551928783383,0.08827075390341321,20240502102758677_sardine_bad_(0).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.0066166740185266875,35.0,24.0,0.23076923076923078,1.0382566585956416,0.09450934002413601,20240502102807588_sardine_bad_(0).png,yes,yes
14.0,3.0,14.0,15.0,3.0,0.007177033492822967,34.0,28.0,0.21428571428571427,1.0227387569479536,0.09350044654299629,20240502102816562_sardine_bad_(0).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.0066815144766146995,35.0,32.0,0.2857142857142857,1.0365965233302836,0.12028535031932162,20240502102828421_sardine_bad_(0).png,yes,yes
12.0,3.0,13.0,15.0,3.0,0.00633445945945946,32.0,26.0,0.25,1.0293685756240822,0.11083894682600709,20240502102836486_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.00625,39.0,32.0,0.2,1.027331189710611,0.1397138920927848,20240502102844850_sardine_bad_(0).png,yes,yes
14.0,4.0,15.0,15.0,2.0,0.006938020351526364,39.0,31.0,0.2857142857142857,1.0462748727441,0.10866772328484771,20240502102854358_sardine_bad_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.006610841780520053,37.0,31.0,0.21428571428571427,1.0273175100761307,0.11916023217565894,20240502102903984_sardine_bad_(0).png,yes,yes
14.0,3.0,15.0,15.0,3.0,0.007088846880907372,37.0,30.0,0.21428571428571427,1.0325982742090125,0.10001011229655261,20240502102925889_sardine_bad_(0).png,yes,yes
17.0,4.0,17.0,15.0,2.0,0.005753739930955121,44.0,42.0,0.23529411764705882,1.0265516096913376,0.21247837370242215,20240502102955561_sardine_bad_(0).png,yes,yes
14.0,3.0,14.0,15.0,2.0,0.006183017312448475,36.0,27.0,0.21428571428571427,1.0226495726495726,0.12067265461467812,20240502103004290_sardine_bad_(0).png,yes,yes
13.0,3.0,14.0,15.0,2.0,0.006095083299471759,33.0,28.0,0.23076923076923078,1.0299691494050243,0.1266829631498569,20240502103012089_sardine_bad_(0).png,yes,yes
16.0,3.0,17.0,15.0,2.0,0.005620082427875608,42.0,35.0,0.1875,1.020875420875421,0.18713388814131318,20240502103019987_sardine_bad_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.006487889273356401,38.0,29.0,0.2,1.0241935483870968,0.11645444193472596,20240502103028186_sardine_bad_(0).png,yes,yes
16.0,3.0,16.0,15.0,1.0,0.006957328385899814,41.0,37.0,0.1875,1.0214556163230963,0.12928295807702167,20240502103036758_sardine_bad_(0).png,yes,yes
14.0,8.0,16.0,15.0,3.0,0.006944444444444444,38.0,26.0,0.5714285714285714,1.1817736403723664,0.0904569122719894,20240502103045098_sardine_bad_(0).png,yes,yes
17.0,5.0,17.0,15.0,3.0,0.006787330316742082,43.0,40.0,0.29411764705882354,1.045436428856118,0.14539580129437396,20240502103056600_sardine_bad_(0).png,yes,yes
16.0,4.0,16.0,15.0,3.0,0.007878151260504201,39.0,39.0,0.25,1.031614785992218,0.10537288342624632,20240502103104891_sardine_bad_(0).png,yes,yes
15.0,5.0,16.0,15.0,4.0,0.007136060894386299,38.0,31.0,0.3333333333333333,1.0674157303370786,0.10336160437758982,20240502103114297_sardine_bad_(0).png,yes,yes
15.0,4.0,16.0,15.0,3.0,0.006177924217462933,39.0,35.0,0.26666666666666666,1.047711404189294,0.15305294571532316,20240502103123114_sardine_bad_(0).png,yes,yes
15.0,5.0,16.0,15.0,3.0,0.006909258406264394,40.0,34.0,0.3333333333333333,1.0506993006993006,0.1192812960560041,20240502103132139_sardine_bad_(0).png,yes,yes
